Map,Lot,Unit,Street Address,Acres,Class,Assess. 2021,Apprais. 2021,Improv. 2021,Land Value 2021,Total Value 2021,Assess. 2020,Apprais. 2020,Recent Sale,Recent Date,Previous Sale,Previous Date,Grafton Sale,Grafton Date
414,41,,393 DORCHESTER RD,76,R,"$520,900","$738,300","$369,200","$369,100","$738,300","$487,200","$684,400",$0,2016-09-19,$0,,$0,
414,43,,401 DORCHESTER RD,7,R,"$480,300","$480,300","$312,200","$168,100","$480,300","$434,400","$434,400",$0,2006-05-25,"$19,000",1975-08-15,$0,
414,44,,443 DORCHESTER RD,149,S,"$13,900","$294,200",$0,"$294,200","$294,200","$13,900","$261,000","$50,000",2016-03-15,$0,,$0,
414,45,,473 DORCHESTER RD,83,E,"$304,600","$304,600",$0,"$304,600","$304,600","$261,200","$261,200",$0,1994-12-02,$0,,$0,
414,49,,370 DORCHESTER RD,88.17,S,"$2,600","$181,900",$0,"$181,900","$181,900","$2,600","$165,300","$88,000",2011-12-22,$0,,$0,
414,50,,428 DORCHESTER RD,12.9,S,$400,"$33,700",$0,"$33,700","$33,700",$400,"$30,600","$25,000",2012-10-18,"$4,000",1981-06-21,$0,
414,51,,442 DORCHESTER RD,85,E,"$186,800","$186,800",$0,"$186,800","$186,800","$168,000","$168,000",$0,,$0,,$0,
414,53,,420 DORCHESTER RD,29.24,R,"$1,180,800","$1,317,900","$1,009,200","$308,700","$1,317,900","$1,125,800","$1,250,300","$1,300,000",2018-03-29,"$535,000",2003-08-14,$0,
414,54,,376 DORCHESTER RD,0.8,R,"$423,800","$423,800","$299,400","$124,400","$423,800","$405,600","$405,600","$84,900",2001-03-14,"$10,000",1997-08-12,$0,
414,57,,320 DORCHESTER RD,17,E,"$191,600","$191,600",$0,"$191,600","$191,600","$157,900","$157,900",$0,,$0,,$0,
414,58,1001P,39 GRAFTON TK (TAXABLE),354.4,C,"$1,931,900","$2,362,900","$830,300","$1,532,600","$2,362,900","$1,547,300","$1,937,600",$0,,$0,,$0,
414,58,1002P,39 GRAFTON TK (NON-TAXABLE),82.6,E,"$4,034,300","$4,034,300","$3,697,300","$337,000","$4,034,300","$3,850,000","$3,850,000",$0,,$0,,$0,
414,61,1001P,40 GRAFTON TK (TAXABLE),79.99,3,"$5,200","$198,000",$0,"$198,000","$198,000","$5,200","$180,000",$0,,$0,,$0,
414,61,1002P,40 GRAFTON TK (NON-TAXABLE),102.8,E,"$679,100","$679,100","$441,600","$237,500","$679,100","$627,200","$627,200",$0,,$0,,$0,
414,66,,290 DORCHESTER RD,590,E,"$778,800","$778,800",$0,"$778,800","$778,800","$708,000","$708,000","$318,000",1992-03-17,$0,,$0,
414,62,,274 DORCHESTER RD,19.9,R,"$375,600","$429,700","$241,900","$187,800","$429,700","$332,500","$381,500",$0,2021-01-14,"$143,500",1997-08-08,$0,
414,63,,266 DORCHESTER RD,20,R,"$19,200","$195,400","$4,000","$191,400","$195,400","$24,800","$163,200",$0,2016-05-12,"$455,000",2009-06-22,$0,
414,64,,254 DORCHESTER RD,8.6,R,"$566,000","$566,000","$402,700","$163,300","$566,000","$540,200","$540,200","$455,000",2009-06-22,"$190,000",1990-10-30,$0,
415,1,,22 PONY HILL LN,5.5,R,"$459,800","$459,800","$207,200","$252,600","$459,800","$369,300","$369,300","$7,800",1982-05-26,$0,,$0,
415,2,,55 HARDSCRABBLE LN,22.2,R,"$962,600","$1,084,200","$702,900","$381,300","$1,084,200","$974,200","$1,084,600","$685,000",1998-11-25,"$4,000",1995-09-26,$0,
415,3,,4 TROUT POND LN (TROUT POND,385.4,E,"$435,200","$435,200",$0,"$435,200","$435,200","$396,800","$396,800",$0,1993-06-30,"$4,000",1990-07-13,$0,
415,8,,46 HARDSCRABBLE LN,55.5,S,"$2,700","$48,800",$0,"$48,800","$48,800","$2,700","$44,400","$10,000",2004-02-09,"$29,000",1995-07-21,$0,
415,9,,58 HARDSCRABBLE LN,23.8,R,"$751,300","$857,600","$527,300","$330,300","$857,600","$635,300","$731,800","$660,000",2004-05-13,"$194,000",1995-06-01,$0,
415,11,,34 HARDSCRABBLE LN,20,R,"$562,600","$562,600","$307,900","$254,700","$562,600","$553,200","$553,200","$249,000",1999-05-07,"$95,000",1988-09-14,$0,
415,12,,44 HARDSCRABBLE LN,145,S,"$7,000","$259,300",$0,"$259,300","$259,300","$7,000","$235,600","$250,000",2011-07-21,$0,,$0,
415,13,,43 POUT POND LN,13.61,S,$800,"$253,000",$0,"$253,000","$253,000",$800,"$188,900","$175,000",2005-04-04,"$40,000",1992-03-09,$0,
415,14,,61 POUT POND LN,5.28,R,"$667,900","$694,000","$489,600","$204,400","$694,000","$673,600","$692,500","$675,000",2012-07-03,"$336,634",1994-02-14,$0,
415,15,,65 POUT POND LN,5.02,R,"$420,500","$420,500","$225,000","$195,500","$420,500","$501,000","$501,000","$399,000",2019-12-16,"$325,000",2000-07-11,$0,
415,16,,67 POUT POND LN,6.11,R,"$738,700","$738,700","$536,200","$202,500","$738,700","$771,900","$771,900",$0,2019-04-18,"$550,000",2000-04-15,$0,
415,17,,69 POUT POND LN,5.28,R,"$686,800","$686,800","$456,000","$230,800","$686,800","$602,200","$602,200","$675,000",2019-12-17,"$645,000",2016-08-30,"$775,000",2021-04-01
415,18,,73 POUT POND LN,5.47,R,"$299,200","$299,200","$100,700","$198,500","$299,200","$272,400","$272,400",$0,1991-06-13,"$70,000",1988-01-09,$0,
415,19,,75+77 POUT POND LN,298.1,R,"$796,700","$1,300,800","$518,400","$782,400","$1,300,800","$774,200","$1,236,500","$1,462,533",2014-04-04,"$4,000",1992-06-23,$0,
415,20,1000,82 POUT POND LN,67.57,R,"$515,700","$737,500","$280,600","$456,900","$737,500","$492,900","$699,100","$115,000",1996-01-29,"$300,000",1986-03-26,$0,
415,20,2000,79 POUT POND LN,11.08,R,"$897,300","$978,300","$642,000","$336,300","$978,300","$920,900","$969,400","$115,048",1993-02-03,"$300,000",1986-03-26,$0,
415,20,3000,84 POUT POND LN,9.13,R,"$692,600","$771,300","$347,500","$423,800","$771,300","$634,900","$706,200",$0,2020-02-10,"$225,048",1993-05-20,$0,
415,21,,101 SMITH MOUNTAIN RD,139,S,"$7,500","$251,200",$0,"$251,200","$251,200","$7,500","$227,300","$141,333",2012-03-22,$0,,$0,
415,22,,141 SMITH MOUNTAIN RD,1871.8,S,"$59,500","$2,464,300",$0,"$2,464,300","$2,464,300","$59,500","$2,254,200","$1,125,000",1999-03-19,"$4,000",1997-06-02,$0,
415,24,,121 TROUT POND LN,31,S,"$1,800","$30,700",$0,"$30,700","$30,700","$1,800","$27,900","$9,800",2004-11-30,"$1,000",1957-01-04,$0,
415,26,,200 SMITH MOUNTAIN RD,117.4,S,"$12,400","$228,600",$0,"$228,600","$228,600","$12,400","$206,800","$117,000",2011-05-10,"$5,000",1987-04-10,$0,
415,27,,174 SMITH MOUNTAIN RD,63.7,S,"$3,000","$142,400",$0,"$142,400","$142,400","$3,000","$128,500",$0,1960-12-02,$0,,$0,
415,28,,164 SMITH MOUNTAIN RD,130,R,"$14,700","$96,100",$0,"$96,100","$96,100","$13,300","$86,900",$0,2015-09-18,$0,,$0,
415,29,,461 DORCHESTER RD,112,R,"$8,500","$89,400",$0,"$89,400","$89,400","$7,600","$80,700","$75,000",2011-12-29,$0,,$0,
416,1,,66 ORFORDVILLE RD,18,S,"$1,500","$221,800",$0,"$221,800","$221,800","$1,500","$168,500","$440,000",2015-12-23,"$200,000",1997-10-02,$0,
416,2,,58 ORFORDVILLE RD,2.9,3,$200,"$29,900",$0,"$29,900","$29,900",$200,"$22,400",$0,2013-12-13,"$30,000",2010-05-11,$0,
416,3,,40 ORFORDVILLE RD,41,S,"$1,600","$208,500",$0,"$208,500","$208,500","$1,600","$184,800","$150,000",2007-12-17,"$145,048",1991-07-18,$0,
416,4,,179 PINNACLE RD,9.5,R,"$222,700","$222,700","$15,000","$207,700","$222,700","$166,200","$166,200",$0,1991-08-16,$0,,$0,
416,10,,226 PINNACLE RD,44.5,R,"$1,404,700","$1,599,700","$970,800","$628,900","$1,599,700","$1,349,700","$1,526,800","$190,000",1984-12-19,$0,,$0,
416,11,,15 DAVISON LN,9.35,R,"$496,700","$496,700","$271,300","$225,400","$496,700","$389,500","$389,500",$0,2015-04-24,"$65,000",1975-06-06,$0,
416,12,,41 DAVISON LN,700,R,"$1,714,900","$2,739,000","$1,351,300","$1,387,700","$2,739,000","$1,736,800","$2,663,500","$969,000",2001-01-17,"$2,667",2001-01-04,$0,
416,14,,30 DAVISON LN,65.7,3,"$4,300","$144,500",$0,"$144,500","$144,500","$4,300","$131,400","$7,722",1988-12-30,$0,,$0,
416,16,,16 DAVISON LN,3.6,R,"$958,600","$958,600","$613,200","$345,400","$958,600","$885,900","$885,900","$880,000",2018-08-22,"$330,000",1989-10-18,$0,
416,18,,196 PINNACLE RD,58.9,R,"$860,400","$1,188,900","$633,900","$555,000","$1,188,900","$855,100","$1,068,800",$0,2007-12-21,$0,,$0,
416,19,,192 PINNACLE RD,10.51,R,"$720,000","$830,400","$547,700","$282,700","$830,400","$692,700","$781,700","$837,500",2018-04-30,"$4,000",1994-12-09,$0,
416,20,,25 PONY HILL LN,48,R,"$1,202,600","$1,526,500","$800,900","$725,600","$1,526,500","$1,235,100","$1,527,800","$800,000",2004-01-23,$0,,$0,
416,21,,50 PONY HILL LN,31,S,"$2,800","$356,000",$0,"$356,000","$356,000","$2,800","$283,500",$0,2018-01-22,"$120,000",1999-06-29,$0,
416,22,,3 TROUT POND LN,135,S,"$8,200","$264,000",$0,"$264,000","$264,000","$8,200","$234,700",$0,2012-06-08,"$3,000",1966-03-01,$0,
416,23,,36 PONY HILL LN,15,R,"$336,800","$365,700","$159,400","$206,300","$365,700","$253,400","$291,000",$0,,$0,,$0,
416,24,,100 DAVISON LN,378,S,"$11,800","$166,300",$0,"$166,300","$166,300","$11,800","$151,200",$0,1998-02-24,"$20,000",1996-02-02,$0,
416,25,,281 SMITH MOUNTAIN RD,70,S,"$3,600","$61,600",$0,"$61,600","$61,600","$3,600","$56,000","$9,800",2004-11-30,$0,,$0,
416,26,,180 CELLARS LN,131,S,"$6,300","$93,700",$0,"$93,700","$93,700","$6,300","$85,200","$9,800",2004-11-30,$0,,$0,
416,27,,190 CELLARS LN,56,S,"$3,300","$49,300",$0,"$49,300","$49,300","$3,300","$44,800","$2,086,533",2010-12-17,$0,,$0,
417,1,,115 ORFORDVILLE RD,30.1,S,"$4,000","$305,600",$0,"$305,600","$305,600","$4,000","$220,100","$150,000",2002-01-07,"$65,048",1992-03-25,$0,
417,2,,137 ORFORDVILLE RD,3.1,S,$100,"$8,500",$0,"$8,500","$8,500",$100,"$7,800",$0,2005-12-12,"$144,000",1994-11-19,$0,
417,5,,128 ORFORDVILLE RD,77.6,R,"$933,700","$1,388,500","$703,700","$684,800","$1,388,500","$1,029,200","$1,301,500","$200,000",2000-10-24,"$150,000",1992-03-25,$0,
417,6,1000,120 ORFORDVILLE RD,11.15,R,"$274,600","$358,200","$165,400","$192,800","$358,200","$268,600","$337,900","$55,048",1991-07-18,$0,,$0,
417,7,,124 CELLARS LN,25,R,"$202,900","$311,900","$105,000","$206,900","$311,900","$172,100","$270,800",$0,2015-09-09,"$4,000",1974-02-25,$0,
418,1,,395 SMITH MOUNTIAN RD,35,S,"$2,100","$86,600",$0,"$86,600","$86,600","$2,100","$78,800","$4,000",1992-12-28,$0,,$0,
418,3,,370 SMITH MOUNTAIN RD,314,S,"$16,700","$345,400",$0,"$345,400","$345,400","$16,700","$374,000","$60,000",1980-12-02,$0,,$0,
419,1,,1 LAMBERT RG,777.62,E,"$342,200","$342,200",$0,"$342,200","$342,200","$311,000","$311,000",$0,,$0,,$0,
419,7,,7 LAMBERT RG,114.7,E,"$88,300","$88,300",$0,"$88,300","$88,300","$80,300","$80,300","$47,950",2004-12-16,"$33,533",2004-04-01,$0,
419,8,,8 LAMBERT RG,64.85,E,"$57,100","$57,100",$0,"$57,100","$57,100","$51,900","$51,900","$27,000",2005-01-15,"$5,000",1987-04-10,$0,
419,9,,545 DORCHESTER RD,89,E,"$183,500","$183,500",$0,"$183,500","$183,500","$166,900","$166,900","$25,000",1997-06-17,$0,,$0,
420,1,,509 DORCHESTER RD,63,E,"$177,200","$177,200",$0,"$177,200","$177,200","$159,300","$159,300",$0,1997-01-06,"$4,000",1996-06-04,$0,
420,2,,511 DORCHESTER RD,110.35,E,"$85,000","$85,000",$0,"$85,000","$85,000","$77,200","$77,200","$47,950",2004-12-16,"$1,770",1998-12-10,$0,
420,3,,535 DORCHESTER RD,919,E,"$404,400","$404,400",$0,"$404,400","$404,400","$367,600","$367,600","$2,000",1994-12-02,"$454,095",1993-01-15,$0,
420,4,,525 DORCHESTER RD,6.8,E,"$7,500","$7,500",$0,"$7,500","$7,500","$6,800","$6,800","$38,000",2009-04-22,$0,,$0,
420,5,,517 DORCHESTER RD (BEALE CEM,0.57,E,"$10,900","$10,900",$0,"$10,900","$10,900","$9,200","$9,200",$0,,$0,,$0,
420,6,,539 DORCHESTER RD,124,S,"$5,900","$589,400",$0,"$589,400","$589,400","$5,900","$512,400","$3,996,000",1997-06-20,$0,,$0,
420,7,1000,581 DORCHESTER RD,243,S,"$11,000","$630,500",$0,"$630,500","$630,500","$11,000","$595,200","$190,000",2007-12-27,"$250,000",1988-10-18,$0,
420,7,2000,601 DORCHESTER RD,40.2,R,"$2,700","$270,000",$200,"$269,800","$270,000","$2,700","$230,300","$215,000",2017-08-28,"$85,048",1990-11-15,$0,
420,8,,615 DORCHESTER RD,15.1,R,"$183,000","$282,000",$0,"$282,000","$282,000","$142,000","$241,500","$4,000",1994-08-20,"$160,000",1990-01-26,$0,
420,9,,623 DORCHESTER RD,0.87,R,"$335,600","$335,600","$60,700","$274,900","$335,600","$258,900","$258,900","$333,000",2020-07-02,"$2,000",1958-08-14,"$333,000",2020-07-02
420,10,,625 DORCHESTER RD,0.62,R,"$92,100","$92,100","$18,900","$73,200","$92,100","$80,600","$80,600",$0,2013-11-06,"$9,500",1981-10-14,$0,
420,11,,629 DORCHESTER RD,0.17,R,"$254,600","$254,600","$109,100","$145,500","$254,600","$205,500","$205,500",$0,2013-11-06,"$20,000",1978-07-28,$0,
420,15,,638 DORCHESTER RD,1,R,"$450,100","$450,100","$219,200","$230,900","$450,100","$350,500","$350,500",$0,2004-04-02,"$285,000",2002-07-19,$0,
420,16,,634 DORCHESTER RD,0.88,R,"$208,500","$208,500","$34,800","$173,700","$208,500","$138,600","$138,600","$130,000",2015-05-21,"$2,666",2001-08-09,$0,
420,17,,632 DORCHESTER RD,2.06,R,"$281,100","$281,100","$122,000","$159,100","$281,100","$255,600","$255,600","$155,048",1991-08-30,$100,1977-01-06,$0,
420,22,,622 DORCHESTER RD,73.67,R,"$592,900","$755,800","$316,800","$439,000","$755,800","$497,100","$643,300","$449,000",2000-05-01,"$431,000",1999-12-13,$0,
420,24,,552 DORCHESTER RD,33,S,"$1,300","$138,700",$0,"$138,700","$138,700","$1,300","$113,000",$0,2000-10-27,$0,,$0,
420,26,,550 DORCHESTER RD,79,S,"$3,600","$368,800",$0,"$368,800","$368,800","$3,600","$315,900",$0,,$0,,$0,
420,28,,500 DORCHESTER RD,30.5,R,"$538,300","$647,600","$280,800","$366,800","$647,600","$418,700","$517,900","$20,000",1998-05-29,"$4,000",1997-06-04,$0,
421,1,,637 DORCHESTER RD (LAND ONLY),0.37,E,"$75,600","$75,600",$0,"$75,600","$75,600","$70,600","$70,600",$0,,$0,,$0,
421,3,,641 DORCHESTER RD,0.47,R,"$176,400","$176,400","$10,600","$165,800","$176,400","$80,300","$80,300","$4,000",1987-08-10,$100,1937-05-10,$0,
421,4,,643 DORCHESTER RD,1.43,R,"$287,700","$287,700","$51,300","$236,400","$287,700","$200,500","$200,500","$205,000",2016-06-28,$0,,$0,
421,5,,645 DORCHESTER RD,16.14,R,"$439,900","$484,000","$163,200","$320,800","$484,000","$326,800","$366,900",$0,2013-11-06,"$6,267",2012-12-05,$0,
421,7,,651 DORCHESTER RD,16.32,R,"$271,400","$306,200","$30,600","$275,600","$306,200","$172,200","$203,800",$0,2013-11-06,"$6,267",2012-12-05,$0,
421,9,,658 DORCHESTER RD,1.91,R,"$234,100","$234,100","$95,100","$139,000","$234,100","$185,700","$185,700","$430,000",2005-08-26,$0,,$0,
421,16,,41 OLD DORCHESTER RD,3.67,R,"$271,300","$271,300","$105,200","$166,100","$271,300","$210,900","$210,900",$0,2008-02-15,"$20,000",1997-01-04,$0,
421,17,,636 DORCHESTER RD,6.94,R,"$353,900","$353,900","$152,700","$201,200","$353,900","$268,400","$268,400",$0,1993-01-08,"$121,000",1990-03-05,$0,
421,18,,50 OLD DORCHESTER RD,76.33,R,"$368,800","$540,000","$248,600","$291,400","$540,000","$354,400","$509,500",$0,2009-12-14,"$96,000",2009-07-30,"$725,000",2021-04-01
421,20,,680 DORCHESTER RD,222,S,"$11,200","$332,900",$0,"$332,900","$332,900","$11,200","$296,300",$0,1987-09-14,$0,,$0,
421,21,,700 DORCHESTER RD,207.33,S,"$6,400","$459,000",$0,"$459,000","$459,000","$6,400","$277,900","$2,500,000",2021-03-21,"$1,125,000",1999-03-19,"$2,500,000",2021-03-21
402,18,1000,106 PRESTON RD,15.33,R,"$933,100","$1,006,700","$765,900","$240,800","$1,006,700","$855,900","$919,500",$0,2012-12-28,"$160,000",2004-01-20,$0,
406,22,2000,288 ORFORD RD,158.82,R,"$1,359,700","$1,649,100","$1,128,800","$520,300","$1,649,100","$1,326,700","$1,588,600",$0,2018-03-21,"$1,200,000",2016-11-01,$0,
410,9,2000,198 BAKER HILL RD,37.35,S,"$8,800","$338,400",$0,"$338,400","$338,400","$8,800","$286,400",$0,2014-02-10,"$112,942",1989-11-03,$0,
410,72,,188 GOOSE POND RD,19.5,R,"$345,800","$463,900","$234,700","$229,200","$463,900","$327,700","$434,300",$0,2009-12-02,"$170,000",1993-05-20,$0,
414,55,,378 DORCHESTER RD,30,R,"$546,700","$667,300","$386,900","$280,400","$667,300","$441,700","$550,700",$0,2016-10-09,"$115,000",2000-07-17,$0,
401,55,101,85 DARTMOUTH COLLEGE HY #1010,0,R,"$197,500","$197,500","$197,500",$0,"$197,500","$185,200","$185,200",$0,2017-01-25,"$179,933",2003-02-27,$0,
401,55,102,85 DARTMOUTH COLLEGE HY #1020,0,R,"$197,500","$197,500","$197,500",$0,"$197,500","$185,200","$185,200","$192,000",2010-05-13,"$215,000",2005-05-19,$0,
401,55,103,85 DARTMOUTH COLLEGE HY #1030,0,R,"$247,300","$247,300","$247,300",$0,"$247,300","$229,300","$229,300","$235,000",2016-07-18,"$230,000",2003-10-15,$0,
401,55,105,85 DARTMOUTH COLLEGE HY #1050,0,R,"$224,700","$224,700","$224,700",$0,"$224,700","$213,500","$213,500","$225,000",2016-05-31,"$245,000",2007-06-12,$0,
401,55,104,85 DARTMOUTH COLLEGE HY #1040,0,R,"$357,100","$357,100","$357,100",$0,"$357,100","$326,100","$326,100","$345,000",2019-07-16,"$337,000",2015-10-09,"$390,000",2021-04-01
401,55,701,85 DARTMOUTH COLLEGE HY #7010,0,C,"$349,600","$349,600","$349,600",$0,"$349,600","$356,600","$356,600","$70,000",2002-10-25,"$153,000",1998-10-09,$0,
422,1,,345 GRAFTON TK,752,S,"$20,600","$848,400",$0,"$848,400","$848,400","$20,600","$766,400","$9,013,533",2010-12-17,$0,,$0,
407,56,2000,226 ORFORD RD,5.61,S,"$2,400","$208,600",$0,"$208,600","$208,600","$2,100","$147,000","$125,000",2008-06-03,"$230,000",1997-09-29,$0,
407,53,4000,82 NORTH THETFORD RD,11.18,R,"$637,100","$708,100","$478,200","$229,900","$708,100","$519,300","$582,600",$0,2012-02-01,"$650,000",2005-07-12,$0,
407,53,1000,215 ORFORD RD,14.9,R,"$1,008,600","$1,084,600","$826,700","$257,900","$1,084,600","$880,100","$948,700","$115,000",1998-09-30,"$230,000",1997-09-29,$0,
404,50,,78 NORTH THETFORD RD,8.63,R,"$812,100","$812,100","$609,800","$202,300","$812,100","$687,900","$687,900","$555,000",2011-07-20,"$585,000",2003-07-01,$0,
404,51,,80 NORTH THETFORD RD,11.46,S,$400,"$208,200",$0,"$208,200","$208,200",$400,"$185,900",$0,2010-04-12,"$125,000",2002-10-08,$0,
407,53,2000,207 ORFORD RD,6.87,R,"$635,000","$635,000","$431,900","$203,100","$635,000","$515,900","$515,900","$520,000",2018-08-30,"$115,000",2004-04-29,$0,
407,53,3000,205 ORFORD RD,8.7,R,"$736,000","$736,000","$545,900","$190,100","$736,000","$609,000","$609,000","$591,500",2016-06-07,"$60,000",1999-09-23,$0,
409,81,,54 BAKER HILL RD,4.13,R,"$469,900","$469,900","$263,600","$206,300","$469,900","$381,400","$381,400","$379,000",2010-07-30,"$62,000",1993-05-17,$0,
405,7,,117 BRECK HILL RD,14.78,S,"$4,300","$77,200",$0,"$77,200","$77,200","$4,300","$70,300","$565,000",1995-09-20,"$4,000",1989-07-24,$0,
406,26,,137 MUD TURTLE POND RD,95,S,"$4,200","$83,150",$0,"$83,150","$83,150","$4,200","$83,150",$0,2005-02-11,$0,,$0,
402,15,2000,65 WASHBURN HILL RD,37.66,S,"$2,500","$315,200",$0,"$315,200","$315,200","$2,500","$263,300",$0,2005-05-20,$0,,$0,
401,55,201,85 DARTMOUTH COLLEGE HY #2010,0,R,"$451,200","$451,200","$451,200",$0,"$451,200","$416,300","$416,300","$500,000",2020-10-06,"$445,000",2013-09-09,"$500,000",2020-10-06
401,55,202,85 DARTMOUTH COLLEGE HY #2020,0,R,"$387,700","$387,700","$387,700",$0,"$387,700","$355,600","$355,600","$380,000",2016-08-19,"$305,000",2011-08-25,$0,
401,55,203,85 DARTMOUTH COLLEGE HY #2030,0,R,"$204,700","$204,700","$204,700",$0,"$204,700","$188,700","$188,700","$195,000",2017-07-24,"$189,000",2010-05-13,$0,
401,55,204,85 DARTMOUTH COLLEGE HY #2040,0,R,"$398,200","$398,200","$398,200",$0,"$398,200","$364,500","$364,500",$0,2018-10-01,"$425,000",2007-06-18,$0,
401,55,403,85 DARTMOUTH COLLEGE HY #4030,0,R,"$212,900","$212,900","$212,900",$0,"$212,900","$197,100","$197,100","$197,533",2003-06-30,"$135,000",1999-05-27,$0,
401,55,401,85 DARTMOUTH COLLEGE HY #4010,0,R,"$421,200","$421,200","$421,200",$0,"$421,200","$385,100","$385,100","$487,600",2017-06-14,"$395,533",2009-09-01,$0,
401,55,404,85 DARTMOUTH COLLEGE HY #4040,0,R,"$233,700","$233,700","$233,700",$0,"$233,700","$197,400","$197,400","$327,500",2019-08-16,"$250,000",2016-10-24,$0,
401,55,501,85 DARTMOUTH COLLEGE HY #5010,0,R,"$184,400","$184,400","$184,400",$0,"$184,400","$171,300","$171,300","$195,000",2019-05-02,"$166,533",2003-06-20,$0,
401,55,502,85 DARTMOUTH COLLEGE HY #5020,0,R,"$332,100","$332,100","$332,100",$0,"$332,100","$306,200","$306,200","$339,000",2020-11-02,"$295,000",2015-05-19,"$339,000",2020-11-02
401,55,601,85 DARTMOUTH COLLEGE HY #6010,0,R,"$473,800","$473,800","$473,800",$0,"$473,800","$429,200","$429,200","$336,000",2002-01-03,"$326,500",2000-12-19,$0,
401,55,801,85 DARTMOUTH COLLEGE HY #8010,0,R,"$543,400","$543,400","$543,400",$0,"$543,400","$496,700","$496,700","$500,000",2018-08-31,"$470,000",2003-02-14,$0,
401,55,901,85 DARTMOUTH COLLEGE HY #9010,0,R,"$427,400","$427,400","$427,400",$0,"$427,400","$393,600","$393,600","$399,000",2017-05-03,"$392,000",2003-10-01,$0,
401,55,902,85 DARTMOUTH COLLEGE HY #9020,0,R,"$340,300","$340,300","$340,300",$0,"$340,300","$313,300","$313,300","$359,000",2018-06-11,"$295,000",2014-07-15,$0,
401,55,903,85 DARTMOUTH COLLEGE HY #9030,0,R,"$385,200","$385,200","$385,200",$0,"$385,200","$346,100","$346,100",$0,2017-05-15,"$310,000",2009-05-20,$0,
401,55,123,95 DARTMOUTH COLLEGE HY #1234,0,E,"$1,848,200","$1,848,200","$1,848,200",$0,"$1,848,200","$1,690,400","$1,690,400","$750,000",1998-07-08,$0,,$0,
405,48,,64 BRECK HILL RD,14.82,S,"$2,100","$92,900",$0,"$92,900","$92,900","$2,100","$84,500","$630,000",2009-05-19,"$37,050",1988-09-01,$0,
405,3,,81 BRECK HILL RD,8.26,S,"$1,500","$54,500",$0,"$54,500","$54,500","$1,500","$49,600","$280,000",2000-05-09,"$6,000",1988-08-13,$0,
405,49,,60 BRECK HILL RD,5,R,"$33,000","$33,000",$0,"$33,000","$33,000","$30,000","$30,000","$280,000",2000-05-09,$0,,$0,
417,6,2000,100 ORFORDVILLE RD,44.55,S,"$2,600","$354,300",$0,"$354,300","$354,300","$2,600","$289,000","$440,000",2015-12-23,"$200,000",1997-10-02,$0,
401,58,,5 WILMOTT WY,1.7,R,"$536,300","$536,300","$359,600","$176,700","$536,300","$441,100","$441,100","$440,000",2013-06-20,"$172,533",2005-07-22,$0,
402,44,,19 MAPLE LN,15,R,"$893,400","$991,300","$674,200","$317,100","$991,300","$547,400","$630,100",$0,2005-07-13,"$222,533",2003-05-28,$0,
405,26,,605 RIVER RD,22,R,"$437,800","$781,500","$147,600","$633,900","$781,500","$399,400","$691,400","$817,533",2008-10-31,$0,,$0,
401,23,1200,161 GOOSE POND RD,3.44,R,"$267,300","$267,300","$162,900","$104,400","$267,300","$236,400","$236,400",$0,2004-02-29,"$25,000",1999-06-18,$0,
407,86,1100,10 WHIPPLE HILL RD-GRAVELPIT,4.27,I,"$179,500","$179,500",$0,"$179,500","$179,500","$135,200","$135,200",$0,2001-03-21,$0,,$0,
414,15,,53 SMITH MOUNTAIN RD,24.5,R,"$796,000","$884,500","$588,800","$295,700","$884,500","$646,000","$726,200",$0,2000-09-06,$0,,$0,
201,77,  E,15 MAIN ST,0.8,,"$526,400","$526,400","$273,300","$253,100","$526,400","$487,300","$487,300","$553,000",2015-09-17,"$525,000",2010-05-12,$0,
402,1,2000,89 WASHBURN HILL RD,7.92,R,"$789,800","$789,800","$457,000","$332,800","$789,800","$656,900","$656,900","$250,000",2016-11-23,"$50,000",2015-08-24,$0,
407,86,3000, WHIPPLE HILL RD,8.34,S,$400,"$65,400",$0,"$65,400","$65,400",$400,"$39,600",$0,2001-03-21,"$500,000",1986-11-18,$0,
407,86,4000, WHIPPLE HILL RD,9.56,S,"$3,100","$231,200",$0,"$231,200","$231,200","$2,900","$183,200",$0,2001-03-21,"$500,000",1986-11-18,$0,
407,86,5000, WHIPPLE HILL RD,15.1,S,"$6,400","$244,300",$0,"$244,300","$244,300","$6,400","$195,100",$0,2001-03-21,"$500,000",1986-11-18,$0,
407,86,6000, WHIPPLE HILL RD,7.61,S,"$2,800","$206,800",$0,"$206,800","$206,800","$2,800","$161,000",$0,2001-03-21,"$500,000",1986-11-18,$0,
407,86,7000, WHIPPLE HILL RD,7.5,S,"$2,500","$213,100",$0,"$213,100","$213,100","$2,500","$159,500",$0,2001-03-21,"$500,000",1986-11-18,$0,
411,1,,289 GOOSE POND RD,17.27,R,"$658,900","$734,100","$484,500","$249,600","$734,100","$548,800","$617,000",$0,2016-04-01,"$195,533",2003-11-10,$0,
409,23,2000,34 POUT POND LN,8.08,R,"$909,300","$909,300","$660,000","$249,300","$909,300","$753,800","$753,800","$740,000",2013-06-27,"$112,533",2001-05-02,$0,
409,23,1000,32 POUT POND LN,7.67,R,"$842,500","$842,500","$621,200","$221,300","$842,500","$674,900","$674,900","$99,000",2002-08-22,$0,,$0,
